,20140101_N,max_ndvi,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,class
8997,487.14300000000003,5841.86,5593.75,5103.83,3540.37,4161.59,742.1210000000001,3749.43,883.685,3908.89,4728.03,4455.35,1033.71,4488.35,2592.76,5841.86,3520.04,716.789,3379.53,755.1210000000001,3778.58,3594.27,1677.98,1116.62,1358.17,4052.8,4209.47,1915.2,water
8434,1208.63,6825.66,5923.72,5887.87,5084.15,3024.42,1123.05,4537.08,3931.32,4242.55,3829.89,3174.87,2645.71,5664.2,5073.18,6245.9,400.99800000000005,920.0269999999999,2055.26,6825.66,4125.13,3511.35,3368.19,1706.6,1074.88,3453.92,3610.42,2835.77,impervious
7439,7386.37,8125.76,7968.85,8099.89,7903.36,8125.76,583.805,7869.45,7586.3,3729.59,1001.83,7642.24,7351.77,4326.8,2369.01,1972.96,4642.52,685.997,5815.02,5832.91,2539.07,1294.53,6760.9,7061.72,831.732,1546.36,6889.95,828.534,forest
4641,7690.86,8063.91,8063.91,7502.78,7123.21,7233.7,7282.23,7464.4,835.709,7796.45,1098.78,7726.5,7932.38,7829.51,709.199,1298.88,227.791,4820.05,955.075,7386.86,1960.61,4951.16,1718.18,318.442,7051.4,653.355,6788.49,3958.3,forest
5771,306.41700000000003,7997.34,7856.64,548.316,6677.87,7997.34,331.78,868.1419999999999,819.3589999999999,7713.35,1530.62,792.2510000000001,329.034,7384.52,261.47700000000003,913.7639999999999,481.999,1251.29,1080.56,7662.43,6901.74,1632.34,2228.79,404.423,498.98199999999997,294.409,6905.89,455.06,forest
1234,1231.36,7720.28,7165.3,7339.53,6954.71,6283.24,531.003,4189.13,3903.65,4580.87,7720.28,6105.64,818.125,1215.1,6697.42,5125.98,3979.37,866.922,4400.63,6004.04,4675.25,3104.08,3807.37,1942.91,880.431,1018.98,6175.16,2380.54,forest
6694,1065.39,8359.03,7576.17,1397.28,8359.03,8105.48,626.73,7958.62,1187.3,1623.07,3425.72,7495.14,570.188,1384.98,635.8009999999999,853.029,567.8480000000001,1724.88,2176.84,7756.55,2796.82,293.35900000000004,5506.91,315.847,1002.99,370.849,7454.88,716.04,forest
8213,409.834,7475.21,6893.37,7475.21,1923.81,4214.83,2612.75,857.842,4635.57,5298.59,3496.08,1794.36,669.1010000000001,5067.0,6480.19,5397.9,5241.43,688.591,2943.83,5740.01,6873.02,3470.3,-84.1762,2993.41,3620.73,1401.03,4556.24,5121.09,grass
2372,4470.16,8203.13,5650.16,8203.13,8171.82,1025.21,753.1189999999999,8166.99,1283.23,7584.8,7171.45,3600.0,1129.31,1384.72,2553.46,6095.13,4302.12,617.052,4580.66,7543.91,6074.39,5099.56,2773.45,7979.47,829.75,892.725,7128.68,6319.33,forest
6389,4584.56,8184.25,5966.53,1132.78,8184.25,8083.37,231.002,2209.07,582.994,7624.17,547.578,2569.76,492.395,2039.82,2097.45,1010.2,446.708,1420.82,3218.79,1477.03,4193.15,663.328,6681.45,299.057,7635.35,867.6289999999999,7022.73,376.23900000000003,forest
6950,6148.98,8158.3,3736.79,1545.13,8158.3,6868.63,281.959,7345.64,7217.42,625.07,7523.22,7623.99,6335.2,492.223,4010.49,860.18,454.5,4108.93,1333.3,7786.32,4180.17,411.171,1302.1,605.554,579.519,4703.16,7181.29,4769.58,forest
4553,7215.33,7780.41,546.487,2012.07,6205.99,6809.52,811.289,7532.56,1464.56,696.493,7361.15,7780.41,6236.79,591.85,4130.55,734.306,370.85,3984.32,1764.17,5401.47,398.62800000000004,579.005,5381.89,338.11800000000005,861.421,5635.47,6993.92,3718.5,forest
889,1811.11,8206.3,8025.29,8163.83,5515.44,6846.67,6931.47,7239.41,4057.11,7265.88,7759.1,7617.01,4330.97,8135.12,1361.28,2758.42,1739.72,1425.35,1081.85,8206.3,450.913,2469.42,764.159,6709.9,7177.76,3622.13,5331.38,4744.12,forest
3285,6205.98,8313.45,1505.34,8313.45,1467.21,8016.09,7917.18,8106.62,6015.87,5855.93,7534.69,7582.03,639.952,7877.01,1366.52,6369.65,3327.77,1083.77,1108.3,8053.29,342.51599999999996,2384.36,815.097,5245.54,5181.19,6609.46,7702.37,7408.0,forest
9815,897.2689999999999,6030.75,5359.78,4706.27,4040.93,4089.78,3652.48,3856.65,3956.15,4424.36,497.406,4023.23,1570.34,5823.84,4518.54,5848.61,4928.95,429.644,734.7639999999999,4857.79,3911.44,3415.43,301.347,432.236,424.156,359.66,6030.75,599.401,impervious
4458,7744.34,8303.21,8077.45,5135.51,1335.98,5411.95,884.335,5290.74,3408.68,3002.29,4580.59,8303.21,4386.11,549.809,383.332,1244.33,814.061,2463.05,799.56,6532.84,2015.08,3273.69,1121.79,403.62699999999995,6695.34,1912.59,6473.52,628.586,forest
3977,631.992,7991.97,6398.57,5133.32,7986.44,7896.33,355.212,3303.32,5213.79,5470.32,867.659,7991.97,6489.12,585.578,489.782,2501.87,6562.23,2464.81,3499.37,4243.07,4047.85,2214.43,4093.25,2412.21,1090.92,248.55700000000002,5840.28,1455.53,forest
4337,7640.66,8162.78,7701.03,8162.78,8109.65,7907.0,7899.65,8000.99,2423.9,7975.65,8073.6,7954.08,6004.96,960.1669999999999,4450.83,1931.39,3135.63,887.685,1356.14,2442.14,3630.43,1920.39,2139.94,7764.14,646.009,5737.0,7578.78,6462.11,forest
21,1779.79,4065.36,2924.97,1365.73,575.423,651.97,3075.73,1181.1,1623.93,1120.46,2208.17,-1114.86,1509.43,4065.36,3610.15,711.534,1222.15,2075.55,2922.05,1740.03,1747.02,2605.55,1394.1,2580.26,2454.71,714.72,2163.07,2548.11,water
6047,2271.1,7402.98,7043.09,2357.68,7362.11,3449.93,580.748,7392.67,7315.66,4203.16,3821.48,7402.98,872.0419999999999,522.102,1030.45,739.982,840.0089999999999,4404.04,1783.13,4222.51,3053.47,637.9,2796.4,3105.05,3364.56,844.903,7020.45,2381.54,forest
2616,2006.36,7728.2,5176.64,6856.51,6743.2,6195.73,6587.5,6677.25,4206.59,7034.26,6884.54,7028.79,5263.52,7722.8,4901.83,6591.1,6067.01,627.539,1381.12,7728.2,625.805,2774.88,1450.5,2633.54,1380.27,5600.35,6295.37,7055.38,forest
1158,7193.75,8297.11,6800.98,7093.71,775.467,654.441,647.446,7529.37,2006.47,4095.34,7652.89,7208.16,859.133,7042.54,6051.18,8297.11,7416.45,560.998,4582.86,7542.56,6039.05,4410.68,2632.36,6767.88,591.344,5533.53,7876.56,551.732,forest
9103,4211.02,7162.25,3545.86,4124.7,4004.07,6947.38,7162.25,6071.73,1519.01,6393.25,4705.69,3516.14,344.676,2377.3,5000.31,349.901,1393.55,1479.08,3152.71,3664.07,2973.73,4587.0,5320.97,2778.67,5501.68,5301.18,2070.24,2207.9,farm
5574,7574.89,7728.57,3458.83,7728.57,7346.1,7069.92,432.759,7530.96,6969.4,1173.57,5188.62,6850.27,4173.32,4054.76,4434.17,1135.06,1991.98,2548.34,4735.53,576.539,5907.0,540.6709999999999,6800.48,378.64300000000003,4301.33,6740.91,6989.64,1143.78,forest
4319,3079.78,7712.33,7432.99,7341.14,6907.91,5551.13,6080.03,6320.3,1337.22,7131.78,7265.17,7338.79,7151.13,7712.33,5347.25,2418.91,2831.84,812.3760000000001,1351.04,4274.67,4008.85,1674.31,476.28,4918.72,1938.0,6452.77,6733.2,6866.47,forest
4637,573.275,8426.5,7832.55,916.3710000000001,8426.5,8295.9,1338.09,8040.59,309.508,6752.07,2476.63,6525.27,1247.56,1165.8,1171.53,1522.12,419.519,3164.04,2095.13,7088.48,6391.22,4057.93,6460.99,1054.12,7391.49,1605.45,7493.85,6743.37,forest
6582,391.171,7656.69,7302.19,963.654,4682.1,7656.69,386.631,528.499,588.0840000000001,7597.91,2065.66,7557.28,405.82300000000004,7465.21,383.11800000000005,1001.22,425.871,1989.25,1023.4,7326.06,6900.53,373.279,816.37,450.441,962.971,338.87199999999996,6641.36,647.496,forest
2978,816.3,7429.24,1172.94,7058.95,539.168,2020.36,2521.0,6133.46,5709.46,7237.91,7206.01,5562.62,838.763,2645.58,834.9889999999999,7344.97,6891.64,426.42,1527.93,7429.24,5361.11,3987.3,580.4119999999999,1660.64,1202.57,852.258,7186.9,954.959,forest
210,-2546.06,1687.48,1077.57,1657.29,-219.236,-215.935,442.495,457.371,1444.61,-1490.03,153.953,1040.96,460.131,1540.41,1531.64,25.0459,777.313,1508.41,1687.48,456.61400000000003,299.202,-1949.81,-651.85,-925.965,634.469,526.851,-329.67,-382.202,water
1205,4185.11,7954.13,6553.16,7954.13,2049.42,6743.13,5630.43,5195.65,5832.6,1143.04,6941.93,3916.43,2150.73,5560.71,7167.0,5847.36,1355.54,497.49,2959.24,7460.03,1390.75,2948.87,729.327,2884.11,4558.02,3343.31,6381.73,6352.76,forest
1683,1586.02,8089.5,2900.79,8054.35,6506.43,3873.18,7832.28,7948.72,1023.96,7868.19,7769.32,5593.63,1376.5,8089.5,1215.43,7114.63,2668.57,461.18199999999996,3483.32,7934.52,837.135,2407.55,1768.66,4361.88,3405.42,2259.86,7782.68,6797.87,forest
2947,4027.7,7897.6,7748.53,7897.6,7863.88,7653.22,7618.83,7117.75,1331.61,6593.71,6808.29,7748.67,1172.48,7474.72,6227.62,5409.39,6623.57,1240.02,1363.85,7719.73,4001.16,3649.06,218.981,4316.89,1971.04,4530.19,7795.19,7706.84,forest
4546,1737.34,8221.96,4799.63,7263.15,2169.28,2405.32,495.093,7375.63,687.664,718.306,7832.93,7572.19,7415.02,470.265,4050.25,1252.81,768.675,2624.05,5815.54,7841.28,4526.82,8221.96,2674.26,430.619,721.0010000000001,7628.38,6955.65,5106.59,forest
9929,1181.78,2315.96,1144.98,255.435,159.959,370.48400000000004,804.581,759.72,556.033,310.967,526.75,1986.03,775.597,1674.18,817.653,2315.96,735.198,480.702,1592.09,359.135,1422.76,921.87,1171.98,1630.69,1640.04,1684.96,253.238,1923.34,impervious
5625,5397.39,7824.37,7507.81,715.961,7405.13,7824.37,513.8009999999999,2443.76,683.2180000000001,7541.5,2451.93,2094.15,470.35900000000004,1770.58,376.72,1024.6,1605.85,1593.02,1076.42,1298.69,4930.34,487.731,6132.72,334.515,3596.67,822.717,6953.9,532.18,forest
9047,1858.18,7776.62,6818.25,5491.79,3294.01,7566.45,7707.11,7776.62,3977.5,790.66,2870.26,4112.02,398.04900000000004,2598.96,4730.1,366.142,2476.65,1668.99,3729.9,6617.62,913.4580000000001,3903.57,6325.09,6482.53,1481.88,4806.83,1991.35,1322.48,farm
7929,474.68300000000005,3696.84,3176.04,3371.85,3549.8,3575.23,3568.84,3696.84,3388.29,1643.41,2906.65,1544.18,448.209,1136.18,1872.83,2034.82,606.592,582.4169999999999,1325.13,2065.85,1910.7,1330.1,1944.64,1019.99,910.11,813.252,2835.36,1425.24,impervious
951,5818.85,8146.24,7804.9,3470.2,7202.77,6012.21,6125.4,6476.11,6404.1,6826.55,6196.1,7341.26,2026.94,8146.24,1073.86,2458.18,2426.52,930.188,1216.82,7320.6,5197.5,3224.48,1144.1,5275.76,2422.11,3375.24,6964.29,6084.4,forest
6718,1081.62,7981.38,7847.73,1431.86,7197.88,6052.56,408.226,418.49199999999996,578.697,7981.38,6871.01,666.182,372.789,1687.59,543.313,776.671,1933.82,1389.32,4058.37,2398.63,6879.04,323.142,6868.74,370.11199999999997,330.154,501.51800000000003,5733.3,435.98800000000006,forest
1379,4390.38,7924.57,7367.49,7924.57,7234.91,5162.83,7535.12,3684.07,2005.31,3359.21,7706.29,7855.01,1836.32,7352.46,6769.35,2472.55,4175.68,995.49,1872.44,6158.34,4421.01,3691.99,318.5,1494.84,540.844,3607.29,7709.37,7843.15,forest
3417,2181.04,8097.2,4821.79,7872.22,8097.2,5684.27,342.89,821.56,7572.89,8070.17,1312.45,6969.06,1337.97,2865.19,1913.86,1380.93,990.668,1792.27,6029.33,2384.81,3932.06,601.538,4787.66,2321.03,2349.6,947.936,7759.31,835.418,forest
10355,2114.56,6790.51,5379.06,6250.69,1014.33,4822.22,3837.39,4844.03,4892.69,3826.31,4511.08,5228.73,3496.66,6258.16,3914.05,6748.12,2663.65,953.86,4697.06,6790.51,4929.32,947.118,837.677,1491.32,974.2080000000001,891.202,5504.95,4403.23,grass
4764,3033.65,8076.48,4227.84,1511.57,6622.41,1430.66,716.3989999999999,7937.38,1313.13,6071.52,6236.05,8076.48,1634.1,533.371,1186.42,767.997,1372.91,2825.34,4083.79,2144.85,414.315,1468.01,1490.18,539.689,427.59,1165.29,7678.98,1259.7,forest
4818,5824.29,6984.81,3820.28,6984.81,3818.51,2812.14,758.316,3772.59,3848.76,4174.52,5551.87,6706.54,778.0269999999999,491.68800000000005,1308.71,796.105,1994.51,3575.26,5056.79,2957.07,1527.44,468.414,4356.32,346.773,574.495,2893.25,6288.02,1809.43,forest
2094,5727.89,8517.35,7810.39,8116.48,7776.48,6447.16,6005.76,6546.25,2656.04,7056.42,4358.04,7023.19,1007.75,8198.33,5835.34,8517.35,5993.65,712.3539999999999,3994.23,3504.63,5697.59,3083.58,626.9490000000001,4561.28,1385.95,1240.76,6606.18,3169.08,forest
64,6035.75,7792.57,5020.49,7182.48,6064.36,611.938,6263.9,2645.14,1366.87,1609.57,940.6419999999999,1006.17,1036.77,1830.7,2853.79,2847.06,323.202,1753.58,7253.53,2809.3,856.914,7792.57,6158.88,752.76,1525.4,593.813,4517.69,761.306,forest
1378,666.3510000000001,8098.77,6743.83,3651.22,7091.07,6321.01,3735.4,3775.55,7068.01,7359.95,6454.33,6044.02,506.092,945.926,5224.42,3298.71,7110.91,704.363,4629.77,8098.77,6802.27,2156.44,5397.61,6804.41,463.589,6685.92,6312.08,904.8,forest
8568,5601.43,6336.5,5522.83,5559.87,902.6010000000001,3752.71,761.94,4702.05,3611.65,4118.83,1349.14,3998.22,652.5269999999999,3536.36,3948.04,1135.82,739.563,1193.84,4758.27,5996.91,6012.6,6010.31,1818.76,718.132,723.568,737.284,6336.5,559.525,farm
10165,1483.42,8086.24,7591.58,7959.42,2800.05,7868.75,743.31,7996.8,5736.26,738.806,8086.24,8012.68,539.694,7154.22,4787.15,1517.93,5945.04,663.302,1258.4,3993.41,6940.15,7521.92,5963.16,5971.04,1603.67,4817.51,8045.45,3594.75,orchard
806,2864.92,7855.54,7351.07,4762.08,5859.1,759.2860000000001,6148.41,5846.11,4294.81,6818.51,7063.04,6985.96,5424.91,7855.54,668.549,1692.2,5466.68,964.534,2614.59,7599.92,812.597,2885.05,4078.75,3775.83,2669.93,704.3539999999999,6299.14,6768.07,forest
7151,2624.32,8014.52,861.174,2867.26,8014.52,1302.15,309.155,7189.32,967.1110000000001,954.095,6899.26,6962.44,6502.07,855.363,4874.07,734.933,705.709,4622.99,1209.01,2842.56,411.88,491.07300000000004,3712.96,365.173,415.01800000000003,3332.47,6048.84,3831.88,forest
7300,767.175,8298.86,7672.45,642.857,8298.86,8215.69,805.046,8064.62,1405.79,2203.01,2166.05,7970.68,416.05,1348.15,1459.75,957.188,427.353,1727.79,2377.7,7898.53,7175.41,331.29400000000004,7318.1,377.76800000000003,5847.75,438.95300000000003,7143.23,1191.65,forest
7482,7571.58,7705.94,7567.08,7705.94,5864.81,5140.47,2779.2,7057.53,2098.25,4740.99,2586.88,7029.25,7651.56,1304.59,3885.63,2329.48,1582.13,983.432,4574.54,668.85,4254.8,4289.13,1566.35,2308.02,4333.03,636.651,7086.7,1570.26,forest
6936,6268.58,7909.07,7909.07,7036.88,731.9069999999999,886.5889999999999,711.071,5842.48,5359.59,7842.38,7576.77,7568.41,6920.8,502.156,836.346,999.063,591.44,2453.32,1115.77,7045.92,6415.3,2605.59,1767.63,470.548,7350.45,3801.87,7018.44,701.959,forest
4181,6432.41,6853.72,6853.72,6038.02,1140.52,4209.47,4539.99,4779.97,3674.67,1915.32,5878.71,6300.04,3954.69,6593.89,5898.85,1556.08,4317.42,1085.35,1914.88,4715.32,4297.52,1599.72,3825.05,4055.1,1153.51,4677.71,5147.06,5456.35,forest
4882,1128.37,8420.6,2382.94,926.666,8420.6,8337.49,174.74400000000003,5258.13,334.79400000000004,7856.27,688.315,1122.25,415.275,2133.05,1187.07,995.826,341.20599999999996,1524.06,4033.16,1128.61,2814.37,5704.17,5317.94,219.143,7923.6,604.217,7456.66,348.57800000000003,forest
40,214.753,1414.06,539.255,-625.732,-2939.74,-2350.2,459.32,757.8489999999999,368.11400000000003,-610.65,-3316.74,440.30300000000005,386.704,1414.06,726.944,672.64,702.716,771.018,1052.18,-912.863,481.349,173.332,-1470.49,-1445.37,242.5,349.029,-2729.43,837.467,water
2469,549.857,8358.26,5159.22,1195.25,7493.08,6697.79,1119.53,6402.04,792.395,5511.11,7367.45,6728.93,1931.04,1929.42,4911.16,8358.26,1448.43,449.532,1088.66,7619.1,1561.16,4270.39,606.298,3874.8,2731.61,1917.71,6778.67,4305.12,forest
9368,449.13,2636.0,2019.02,2271.53,149.82299999999998,1705.46,1831.38,2394.34,1368.66,1649.04,1891.54,2489.4,604.74,901.798,853.936,1974.88,672.687,609.192,1196.46,597.69,1872.76,2568.18,1090.83,398.6,368.89,273.246,2636.0,786.987,impervious
5396,520.452,8061.09,7410.83,538.266,7831.27,7425.56,329.17800000000005,765.932,387.926,8061.09,1218.13,4455.19,192.99,3824.58,331.644,932.706,451.97900000000004,2652.16,1077.04,7316.44,5668.99,343.4,3152.37,596.404,612.76,318.156,7314.73,503.856,forest
5098,478.25800000000004,8227.71,8051.41,7192.63,8227.71,2479.14,390.94699999999995,8054.9,2097.18,476.852,587.9590000000001,494.55199999999996,1875.44,725.2289999999999,373.44800000000004,743.77,479.736,1305.86,2944.72,3596.24,5931.62,6169.31,2858.8,334.10699999999997,2511.14,340.719,6938.0,384.99300000000005,forest
1933,1065.87,8054.25,6666.93,7971.64,2375.45,7491.0,1110.29,7760.67,5114.08,2283.23,6289.92,7761.45,1810.9,7077.94,4160.34,7063.09,1186.33,499.841,1872.48,8054.25,471.735,4139.44,997.5269999999999,1482.62,1011.68,6637.81,7646.31,1263.41,forest
8127,658.6030000000001,7956.01,7404.8,4319.39,2659.07,2603.16,2145.07,4107.81,2698.21,4453.1,3337.76,4167.04,1957.81,2672.03,7253.36,7956.01,1021.4,951.373,1853.61,4498.74,4233.99,2351.87,812.648,2306.25,1076.16,5227.04,5786.5,5700.58,farm
1295,946.434,8115.42,5477.57,7701.53,7523.05,3522.08,1508.53,7965.21,4209.4,1868.45,6377.82,8079.6,1649.1,7237.2,6651.83,6067.25,1061.89,527.564,1652.14,8115.42,480.865,4311.6,1718.01,1454.43,893.433,2916.74,7856.6,2006.31,forest
7855,1167.84,2367.13,1759.87,1389.96,929.5260000000001,746.385,1104.86,1837.19,1833.4,1247.55,527.203,2339.09,223.24099999999999,2312.94,2074.25,1768.6,1437.02,1830.68,2367.13,1860.31,2140.62,1893.51,775.1560000000001,1019.81,723.319,133.679,1487.91,663.841,impervious
5523,2093.44,7140.15,4491.42,1243.82,1797.57,4829.59,7140.15,1168.56,372.918,6404.55,4862.31,4096.71,794.115,1329.69,3160.62,1462.91,360.626,3212.89,1842.58,2958.83,2965.26,309.82,2818.44,557.622,3443.23,924.595,3751.55,945.645,forest
6148,406.52,7894.15,7631.43,532.761,7894.15,7845.05,327.776,1045.27,802.197,2211.68,1457.08,480.10900000000004,294.591,6063.44,253.042,919.763,366.98699999999997,1453.18,1042.84,7411.72,4573.96,5122.05,6807.51,322.155,913.3810000000001,298.565,7129.46,389.55800000000005,forest
3478,7127.32,8098.5,5944.24,7841.43,2581.64,6484.91,6352.97,7769.73,7131.4,6528.58,7499.63,8098.5,683.672,4993.36,6412.18,1321.8,602.244,1316.71,6068.23,4231.15,6588.3,665.24,2418.24,6035.55,7312.45,614.845,7179.99,2644.79,forest
7467,216.37400000000002,7904.0,7664.77,4578.54,7287.99,1960.17,410.351,844.11,335.124,7904.0,2116.66,400.704,425.986,588.381,542.455,606.425,1251.65,1405.2,3315.3,1826.87,6320.5,3911.94,4553.72,344.526,824.847,450.87800000000004,6579.03,452.712,forest
5945,846.806,8419.36,7880.4,490.865,8419.36,7975.63,322.051,851.5989999999999,5104.68,5131.15,914.328,274.442,663.63,823.4789999999999,416.119,1198.75,423.912,1078.57,1346.72,518.934,7505.78,1527.12,1405.8,302.373,1067.7,424.52099999999996,7128.38,353.77,forest
7497,1165.57,7750.38,7450.82,7466.87,7494.83,6917.87,703.867,1116.78,7277.22,7681.78,7750.38,7467.57,5591.51,3231.4,5904.28,396.273,7748.6,1014.21,3725.74,5995.69,5347.13,6484.87,6331.96,5580.69,1165.39,928.9960000000001,5543.64,7388.68,forest
3542,7627.33,7910.36,3894.89,7305.46,3166.27,7393.25,3727.0,7586.91,7439.89,6241.14,7382.27,7910.36,1017.77,4840.78,6097.28,1079.28,744.341,1442.13,5729.89,5926.27,6383.02,876.345,4274.28,3958.64,4994.69,573.807,7349.25,2334.49,forest
7287,1216.66,8358.0,7608.64,1388.99,8358.0,8225.45,631.929,1523.94,1184.71,8048.57,3909.38,7907.04,308.835,562.145,698.424,1338.49,307.745,2361.46,1950.23,7914.5,6980.55,507.22900000000004,1841.79,488.264,1563.84,508.235,7332.44,1087.08,forest
2732,1105.81,8282.8,1579.3,7839.37,798.758,4190.82,1645.32,1880.46,7200.35,7871.18,7872.02,7787.15,607.6419999999999,724.9989999999999,7322.94,8282.8,7620.02,434.06800000000004,4723.79,7857.5,1060.89,1764.36,1022.62,5485.46,588.915,7412.05,7748.16,1327.16,forest
307,7855.94,7913.26,7464.71,7585.39,7603.31,7530.13,535.413,7562.48,4474.96,7396.56,1632.25,7288.14,2735.94,6112.2,6317.3,301.872,7913.26,1966.39,5631.46,7824.79,7094.07,461.352,6974.88,1536.47,667.8910000000001,5367.1,7856.8,2400.32,forest
4261,7925.82,8399.71,7387.24,8399.71,7935.96,1125.29,6825.34,5136.53,7245.07,5332.29,6444.14,6086.8,6299.65,8214.77,5496.24,1346.94,4020.41,1396.67,2051.39,6579.83,6299.61,1844.88,611.518,3187.44,912.6389999999999,7970.86,7967.88,8037.97,forest
5383,925.9789999999999,7956.24,7297.61,4476.39,7956.24,7819.42,193.037,3532.34,925.346,7115.59,515.177,438.228,471.716,2633.85,800.1080000000001,928.9060000000001,450.154,1536.06,1706.29,959.466,3285.24,1032.41,6985.83,311.715,6837.91,654.021,6416.84,370.449,forest
7687,2794.01,4358.14,3958.92,3814.2,3091.13,3243.1,2897.77,2905.13,3665.29,3313.43,2838.07,3396.36,605.475,3593.41,3871.92,4119.34,3286.45,776.725,1971.97,671.2410000000001,1958.59,2455.72,3395.76,2133.94,1123.01,1035.41,2913.34,4358.14,impervious
9528,1791.49,6457.51,5005.05,6039.69,3608.94,6457.51,1468.22,4383.92,3483.28,6361.05,6133.82,6049.83,461.374,1117.16,389.965,795.107,780.818,633.569,3915.26,4948.86,3418.87,3548.02,3312.99,3247.91,2085.25,358.564,6037.48,2100.67,farm
3610,1267.02,8095.4,7648.64,2047.01,8052.12,8045.07,381.18800000000005,1440.75,6636.36,700.564,500.592,8095.4,1692.62,794.74,195.505,3157.14,5551.92,1889.85,4207.18,677.434,6189.48,1255.7,6003.68,2382.14,758.502,1620.22,7454.74,966.434,forest
510,2715.89,8220.32,7613.53,7981.59,8220.32,2463.53,1314.03,1074.74,568.9169999999999,2213.51,1987.71,5983.62,326.236,657.216,1155.71,2104.95,429.98800000000006,1429.79,5788.84,6149.5,4997.76,7902.07,2915.43,1226.23,542.216,423.95300000000003,7488.93,1092.8,forest
10007,2553.65,6273.38,2913.93,3771.73,2306.74,4751.99,2338.64,5953.87,6089.17,6273.38,2432.37,2932.89,1413.06,2566.73,3820.73,1101.72,248.46,1236.17,3077.44,2396.74,4670.55,4380.21,2792.45,2304.41,2599.62,3872.79,5420.53,594.823,farm
8957,5555.36,7356.55,5414.79,2082.49,4654.12,4971.56,341.971,7339.34,4676.93,7328.75,4079.55,4504.77,1810.03,572.7769999999999,1297.03,1553.65,1949.49,3070.0,2740.01,3409.3,4862.89,4979.55,4455.89,416.366,1793.77,866.8610000000001,7356.55,845.9889999999999,farm
1241,1205.09,7933.95,6741.22,5268.63,666.2710000000001,5224.54,3717.77,5292.34,5348.77,2536.52,7248.93,7317.68,475.561,1158.41,7125.62,3323.48,7072.08,1009.69,5682.35,7933.95,6094.08,4123.23,4843.84,5663.06,662.7189999999999,5731.25,6635.18,4305.58,forest
8418,515.615,3151.32,2783.59,2967.94,696.2180000000001,2935.19,919.677,2955.54,2778.77,493.83099999999996,2225.81,2524.07,451.19300000000004,2331.27,747.435,1322.37,2808.92,800.51,522.966,3151.32,2584.39,2746.3,917.171,366.80199999999996,517.8330000000001,330.412,2820.06,746.804,impervious
5634,408.476,8022.85,7778.6,593.069,1357.55,8022.85,322.694,632.153,375.10699999999997,1769.48,803.413,470.991,342.472,1760.39,271.07,978.794,437.036,1404.29,1334.35,7638.77,5323.57,7683.32,2276.28,211.52200000000002,503.397,317.531,7156.87,383.444,forest
3814,1999.15,8110.13,7993.56,3713.51,8110.13,7894.9,479.45,3245.54,5580.37,495.37699999999995,3328.03,6968.65,1198.59,597.427,821.178,2327.98,538.201,2080.52,1612.8,7109.32,7444.17,698.203,5184.82,1159.21,1644.13,707.535,7190.17,567.21,forest
